objID;RAdeg;DEdeg;XposW1;XposW2;YposW1;YposW2;FW1;FW2;e_XposW1;e_XposW2;e_YposW1;e_YposW2;e_FW1;e_FW2;q_W1;q_W2;rchi2W1;rchi2W2;fFW1;fFW2;FW1lbs;FW2lbs;e_FW1lbs;e_FW2lbs;fwhmW1;fwhmW2;SpModW1;SpModW2;e_SpModW1;e_SpModW2;skyW1;skyW2;RAW1deg;RAW2deg;DEW1deg;DEW2deg;coaddID;detIDW1;detIDW2;nmW1;nmW2;PrimW1;PrimW2;FlagsW1;FlagsW2;f_FlagsW1;f_FlagsW2;Prim
3300m606o0001575;331.5903533;-61.2748705;98.802;98.833;26.361;26.382;1.50032e+03;1.84758e+03;0.009;0.026;0.009;0.027;9.07652e+00;2.83477e+01;1.00000;1.00000;1.2522e+00;9.7462e-01;0.9939;0.9935;1.50359e+03;1.84239e+03;9.24245e+00;2.90299e+01;2.6222;2.8468;-6.257296e-04;-1.367569e-03;2.635367e-04;0.000613;-7.54432e-01;9.56250e-01;331.5903533;331.5903197;-61.2748705;-61.2748474;3300m606;3300m606w1o0002311;3300m606w2o0001473;158;151;0;0;0;0;0;0;0
2083p424o0005813;207.9474639;41.9630868;446.483;446.472;1382.237;1382.181;3.71733e+03;4.88755e+03;0.005;0.012;0.005;0.011;1.24872e+01;3.47731e+01;1.00000;1.00000;2.5587e+01;2.8088e+00;0.7399;0.7690;3.78804e+03;4.85458e+03;1.26992e+01;3.55816e+01;2.6262;2.8438;-1.901567e-03;3.893375e-04;1.562778e-04;0.000301;-5.65107e+00;8.58046e-01;207.9474639;207.9475214;41.9630868;41.9630783;2083p424;2083p424w1o0009667;2083p424w2o0005643;167;167;1;1;2;0;0;0;1
0873p439o0042118;88.0452094;43.2121662;100.675;100.706;406.156;406.195;2.07362e+03;3.18823e+03;0.009;0.021;0.009;0.019;1.19937e+01;3.68194e+01;1.00000;1.00000;6.4316e+00;9.2123e-01;0.5721;0.6672;2.09569e+03;3.20997e+03;1.22203e+01;3.77301e+01;2.6540;2.8719;-1.564264e-03;6.760955e-04;2.441490e-04;0.000465;-4.33476e+00;-3.94234e+00;88.0452094;88.0451687;43.2121662;43.2121897;0873p439;0873p439w1o0049488;0873p439w2o0037555;115;113;1;1;0;0;0;0;1
1582p136o0001929;158.7128816;12.9778442;170.208;170.227;466.652;466.668;1.53714e+03;1.83641e+03;0.011;0.035;0.010;0.033;1.01759e+01;3.50439e+01;1.00000;1.00000;1.6438e+00;7.3325e-01;0.9936;0.9951;1.53585e+03;1.84345e+03;1.03772e+01;3.59429e+01;2.6474;2.8691;-4.404187e-04;-1.552761e-03;2.781736e-04;0.000750;-2.38835e-01;-7.46972e-02;158.7128816;158.7128698;12.9778442;12.9778588;1582p136;1582p136w1o0003607;1582p136w2o0001909;130;114;1;1;0;0;0;0;1
2043m818o0003718;203.5476557;-82.4396592;159.022;159.017;1156.306;1156.289;6.67066e+03;8.10733e+03;0.003;0.007;0.003;0.007;1.45245e+01;3.70167e+01;1.00000;1.00000;8.0514e+00;1.5673e+00;0.9927;0.9940;6.66324e+03;8.10609e+03;1.47598e+01;3.77718e+01;2.6203;2.8474;2.572536e-04;-2.710819e-04;1.167518e-04;0.000211;-3.77978e+00;-3.36050e+00;203.5476557;203.5477576;-82.4396592;-82.4396631;2043m818;2043m818w1o0004299;2043m818w2o0003367;228;215;1;1;0;0;0;0;1
3144p166o0036922;314.3144249;17.2544937;1803.260;1803.275;1145.312;1145.322;1.98508e+03;2.35216e+03;0.008;0.024;0.008;0.023;1.03113e+01;3.14349e+01;1.00000;1.00000;1.8916e+00;4.3460e-01;0.8947;0.9106;2.00106e+03;2.36316e+03;1.05213e+01;3.22413e+01;2.6294;2.8568;-4.562140e-04;-1.298785e-04;2.260351e-04;0.000533;-4.81203e+00;-5.26193e+00;314.3144249;314.3144167;17.2544937;17.2545052;3144p166;3144p166w1o0044218;3144p166w2o0033187;144;135;1;1;0;0;0;0;1
0719p151o0009718;71.6476676;14.8571717;647.783;647.784;1469.189;1469.182;2.68088e+03;3.62486e+03;0.007;0.019;0.007;0.018;1.19231e+01;3.83828e+01;1.00000;1.00000;1.8318e+00;5.4758e-01;0.9953;0.9977;2.67699e+03;3.61259e+03;1.21436e+01;3.92950e+01;2.6237;2.8454;3.331900e-05;-3.437996e-04;1.967182e-04;0.000428;-6.23329e-01;2.85235e+00;71.6476676;71.6476731;14.8571717;14.8571731;0719p151;0719p151w1o0014446;0719p151w2o0009089;129;118;1;1;0;0;0;0;1
1351p045o0025464;135.7535916;5.2704202;1975.707;1975.753;288.455;288.470;2.06450e+03;2.54110e+03;0.008;0.024;0.008;0.022;1.07419e+01;3.38860e+01;1.00000;1.00000;2.0710e+00;4.9591e-01;0.9839;0.9801;2.06189e+03;2.53401e+03;1.09398e+01;3.46994e+01;2.6248;2.8427;4.247427e-04;4.498363e-04;2.250570e-04;0.000534;-8.31573e-01;-1.93366e+00;135.7535916;135.7535800;5.2704202;5.2704558;1351p045;1351p045w1o0041536;1351p045w2o0024553;130;119;1;1;0;0;0;0;1
1699p121o0026104;170.2473191;12.3176057;1288.203;1288.597;652.271;652.034;7.93768e+01;4.79837e+02;0.174;0.124;0.165;0.115;7.65760e+00;3.13645e+01;1.00000;1.00000;6.3371e-01;6.8408e-01;0.7858;0.9735;7.72444e+01;4.87213e+02;7.82698e+00;3.21758e+01;2.6294;2.8460;-1.618922e-03;9.683967e-04;3.486136e-03;0.002508;-6.56785e-01;8.10694e-01;170.2473191;170.2475049;12.3176057;12.3179060;1699p121;1699p121w1o0059253;1699p121w2o0013998;120;109;1;1;0;0;0;0;1
1290p605o0013790;130.2783892;60.5847863;1040.635;1040.649;202.983;202.966;2.22240e+03;2.66710e+03;0.007;0.021;0.007;0.019;1.04593e+01;3.14278e+01;1.00000;1.00000;2.7965e+00;5.1161e-01;0.9976;0.9978;2.22364e+03;2.68108e+03;1.06498e+01;3.21713e+01;2.6198;2.8369;-7.538795e-04;-4.950762e-04;2.121181e-04;0.000485;-1.14891e+00;-3.19125e+00;130.2783892;130.2784152;60.5847863;60.5847969;1290p605;1290p605w1o0021740;1290p605w2o0013135;133;125;1;1;0;0;0;0;1
2576p242o0001693;257.9465768;23.5249109;99.434;99.395;625.053;625.074;1.39579e+03;1.83108e+03;0.010;0.028;0.009;0.026;8.84292e+00;2.81978e+01;1.00000;1.00000;1.1408e+00;5.6684e-01;0.9909;0.9960;1.39598e+03;1.82106e+03;9.01099e+00;2.88789e+01;2.6336;2.8499;-1.122952e-04;1.043677e-03;2.754492e-04;0.000622;-1.41637e+00;-2.25183e+00;257.9465768;257.9465587;23.5249109;23.5248812;2576p242;2576p242w1o0002435;2576p242w2o0001600;164;156;1;1;0;0;0;0;1
2354m046o0012760;235.9697727;-4.6526620;880.122;880.110;335.992;335.918;3.71314e+02;1.50629e+03;0.037;0.039;0.035;0.036;8.02038e+00;3.20373e+01;1.00000;1.00000;8.3407e-01;4.8506e-01;0.9488;0.9861;3.71891e+02;1.51024e+03;8.19233e+00;3.28320e+01;2.6140;2.8320;2.290666e-03;-2.102256e-04;8.257039e-04;0.000841;-2.35914e+00;-1.99229e+00;235.9697727;235.9698291;-4.6526620;-4.6526712;2354m046;2354m046w1o0019963;2354m046w2o0012158;120;113;1;1;0;0;0;0;1
1406p015o0017766;141.1345425;1.8294997;1436.018;1435.946;419.320;419.365;1.08728e+03;1.34883e+03;0.015;0.045;0.014;0.042;9.53259e+00;3.23184e+01;1.00000;1.00000;2.9149e+00;7.5214e-01;0.9121;0.9121;1.10643e+03;1.34748e+03;9.72465e+00;3.31316e+01;2.6312;2.8504;1.181483e-03;1.512229e-03;3.551145e-04;0.000935;-3.59820e+00;-2.75097e-01;141.1345425;141.1345086;1.8294997;1.8294444;1406p015;1406p015w1o0029510;1406p015w2o0017123;114;115;1;1;0;0;0;0;1
3297p015o0027892;329.2517691;0.9370599;267.672;267.663;1674.565;1674.579;5.78648e+02;6.97922e+02;0.027;0.087;0.025;0.083;8.85940e+00;3.20347e+01;1.00000;1.00000;2.2468e+00;9.1123e-01;0.5423;0.4651;5.81746e+02;6.78857e+02;9.02504e+00;3.28268e+01;2.6377;2.8619;-1.694977e-03;-3.369629e-03;5.704675e-04;0.001716;-5.01388e-01;5.01509e-01;329.2517691;329.2517580;0.9370599;0.9370527;3297p015;3297p015w1o0045344;3297p015w2o0031840;130;112;1;1;0;0;0;0;1
0366p257o0010911;36.1526062;25.6181022;857.829;857.854;1630.543;1630.557;1.79983e+03;2.25131e+03;0.009;0.026;0.009;0.026;1.03581e+01;3.33730e+01;1.00000;1.00000;1.5966e+00;5.5651e-01;0.9992;0.9996;1.79787e+03;2.26365e+03;1.05515e+01;3.41836e+01;2.6247;2.8498;-4.070401e-04;-2.731681e-04;2.464502e-04;0.000589;-9.60238e-01;-8.55186e-01;36.1526062;36.1525941;25.6181022;25.6181215;0366p257;0366p257w1o0017913;0366p257w2o0010494;127;129;1;1;0;0;0;0;1
0070p318o0011407;7.6823545;31.6586590;836.092;836.052;328.729;328.736;3.95499e+03;5.35231e+03;0.004;0.011;0.005;0.011;1.26876e+01;3.69269e+01;1.00000;1.00000;2.7272e+00;3.1007e+00;0.9786;0.9978;3.95464e+03;5.33349e+03;1.28974e+01;3.77529e+01;2.6187;2.8439;-2.450943e-04;2.735853e-04;1.520937e-04;0.000292;-1.16730e+00;-8.73653e-01;7.6823545;7.6823480;31.6586590;31.6586284;0070p318;0070p318w1o0017671;0070p318w2o0010915;146;136;1;1;0;0;0;0;1
1839p166o0068215;184.4873554;16.4443826;0.000;743.651;0.000;324.866;0.00000e+00;1.75362e+03;0.000;0.037;0.000;0.035;0.00000e+00;3.47382e+01;0.00000;1.00000;0.0000e+00;3.1858e+00;0.0000;0.6339;0.00000e+00;1.75753e+03;0.00000e+00;3.55578e+01;0.0000;2.8632;0.000000e+00;3.256679e-03;0.000000e+00;0.000779;0.00000e+00;1.35817e-01;0.0000000;184.4873554;0.0000000;16.4443826;1839p166;;1839p166w2o0026071;0;110;0;1;0;0;0;0;1
0090m016o0020672;9.3172661;-0.9014895;1825.933;1825.997;707.240;707.385;3.55096e+02;4.10327e+02;0.039;0.139;0.039;0.138;8.09285e+00;3.06946e+01;1.00000;1.00000;3.5500e-01;8.3488e-01;0.9350;0.8936;3.54855e+02;4.21601e+02;8.26575e+00;3.15014e+01;2.6494;2.8701;5.745888e-05;-5.045414e-03;8.591831e-04;0.002832;-5.45804e-01;-6.81541e-01;9.3172661;9.3171551;-0.9014895;-0.9014412;0090m016;0090m016w1o0037201;0090m016w2o0020146;128;122;1;1;0;0;0;0;1
1479p075o0017694;147.8618264;7.9654435;1538.288;1538.295;1158.686;1158.688;9.48277e+02;1.29912e+03;0.016;0.045;0.015;0.042;9.19058e+00;3.17525e+01;1.00000;1.00000;8.2145e-01;8.5013e-01;0.9949;0.9956;9.54011e+02;1.30020e+03;9.37543e+00;3.25473e+01;2.6248;2.8424;-1.841187e-04;5.187392e-04;3.892264e-04;0.000952;-1.46052e+00;-1.15018e+00;147.8618264;147.8618248;7.9654435;7.9654491;1479p075;1479p075w1o0031172;1479p075w2o0017327;119;118;1;1;0;0;0;0;1
3043m122o0025758;304.8368922;-11.8022406;1433.180;1433.315;434.999;434.990;1.80845e+02;1.79151e+03;0.077;0.034;0.077;0.033;8.02162e+00;3.37739e+01;1.00000;1.00000;8.3077e-01;6.2273e-01;0.8346;0.9868;1.86706e+02;1.80380e+03;8.19625e+00;3.46110e+01;2.6204;2.8464;-5.377531e-04;1.239777e-04;1.640192e-03;0.000745;-3.88593e+00;-3.40156e+00;304.8368922;304.8368991;-11.8022406;-11.8021376;3043m122;3043m122w1o0034048;3043m122w2o0023555;116;109;1;1;0;0;0;0;1
1937p348o0005063;193.2230527;34.3608585;407.669;407.666;1545.202;1545.190;1.86388e+03;2.17862e+03;0.008;0.025;0.008;0.023;9.83491e+00;3.06820e+01;1.00000;1.00000;2.3607e+00;9.5845e-01;0.9948;0.9996;1.86386e+03;2.20125e+03;1.00114e+01;3.14151e+01;2.6288;2.8475;-5.366802e-04;-1.160204e-03;2.316869e-04;0.000568;-1.43305e-01;-2.86347e-01;193.2230527;193.2230642;34.3608585;34.3608562;1937p348;1937p348w1o0008762;1937p348w2o0004947;143;132;1;1;0;0;0;0;1
1817p287o0004016;181.5106531;28.2245277;303.786;303.753;1258.810;1258.855;8.12897e+02;2.46801e+03;0.017;0.023;0.016;0.021;8.16849e+00;3.15249e+01;1.00000;1.00000;1.1056e+00;7.8789e-01;0.8721;0.9583;8.12080e+02;2.48216e+03;8.33589e+00;3.22923e+01;2.6366;2.8513;1.179993e-03;1.069129e-03;4.052469e-04;0.000518;9.46181e-02;5.55180e-02;181.5106531;181.5106139;28.2245277;28.2245026;1817p287;1817p287w1o0006677;1817p287w2o0003894;157;150;1;1;0;0;0;0;1
1610p045o0011155;161.0391484;4.4941619;959.131;959.118;988.781;988.769;3.72424e+03;5.61753e+03;0.005;0.012;0.005;0.012;1.28953e+01;4.05808e+01;1.00000;1.00000;1.7850e+00;4.1708e-01;0.9993;0.9991;3.73221e+03;5.61890e+03;1.31215e+01;4.15047e+01;2.6277;2.8465;9.846687e-05;-3.430247e-04;1.604127e-04;0.000303;-8.82385e-01;-8.85074e-01;161.0391484;161.0391574;4.4941619;4.4941521;1610p045;1610p045w1o0019908;1610p045w2o0010876;124;111;1;1;0;0;0;0;1
2444p242o0010095;244.8948460;23.9745266;688.629;688.910;435.923;435.655;6.14450e+01;2.05696e+02;0.176;0.222;0.167;0.208;6.05474e+00;2.41073e+01;1.00000;1.00000;7.5672e-01;1.0329e+00;0.9018;0.9726;5.82974e+01;2.11160e+02;6.18977e+00;2.47368e+01;2.6245;2.8417;5.924225e-03;-1.675469e-02;3.667053e-03;0.004881;-1.01019e+00;-1.35197e+00;244.8948460;244.8950711;23.9745266;23.9747405;2444p242;2444p242w1o0015350;2444p242w2o0009650;154;160;1;1;0;0;0;0;1
3070m743o0046641;304.6044401;-74.3913434;765.215;765.408;1891.378;1891.466;6.15756e+01;1.21390e+03;0.186;0.044;0.186;0.042;6.50537e+00;2.92170e+01;1.00000;1.00000;9.1581e-01;1.1264e+00;0.3801;0.5324;6.22499e+01;1.21343e+03;6.64975e+00;2.99021e+01;2.6574;2.8855;-8.146107e-03;-1.740873e-03;3.934279e-03;0.000934;-2.12457e+00;-1.21683e+00;304.6044401;304.6042134;-74.3913434;-74.3911937;3070m743;3070m743w1o0102368;3070m743w2o0043368;147;144;1;1;0;0;0;0;1
2488p318o0025061;249.5718340;32.1956350;1539.942;1539.908;195.837;195.824;2.89311e+03;3.77763e+03;0.005;0.013;0.005;0.012;1.04474e+01;2.90978e+01;1.00000;1.00000;3.9505e+00;1.5145e+00;0.9775;0.9825;2.90881e+03;3.78549e+03;1.06269e+01;2.97352e+01;2.6170;2.8317;7.911921e-04;3.385544e-04;1.797927e-04;0.000336;-2.39694e+00;-1.79041e+00;249.5718340;249.5718459;32.1956350;32.1956085;2488p318;2488p318w1o0036281;2488p318w2o0023851;236;242;1;1;0;0;0;0;1
2450p015o0002251;244.8681669;0.8362677;135.669;135.684;1252.284;1252.293;8.08181e+03;1.00661e+04;0.003;0.007;0.003;0.007;1.65757e+01;4.45618e+01;1.00000;1.00000;5.7668e+00;1.2005e+00;0.9977;0.9987;8.07839e+03;1.00700e+04;1.68476e+01;4.55060e+01;2.6318;2.8479;3.311038e-04;-9.739399e-05;1.068101e-04;0.000198;-1.64367e+00;-2.90740e+00;244.8681669;244.8681596;0.8362677;0.8362792;2450p015;2450p015w1o0003327;2450p015w2o0002128;139;129;1;1;0;0;0;0;1
1615p106o0013773;160.9809082;10.8006250;1285.336;1285.372;1740.285;1740.281;7.42870e+01;6.45183e+02;0.194;0.099;0.181;0.092;8.01717e+00;3.41089e+01;1.00000;1.00000;5.5119e-01;3.4441e-01;0.9010;0.9887;7.24211e+01;6.40802e+02;8.19575e+00;3.49899e+01;2.6345;2.8546;-4.377723e-03;-1.730204e-03;3.970000e-03;0.002032;-2.89884e-01;-1.37670e+00;160.9809082;160.9809117;10.8006250;10.8006523;1615p106;1615p106w1o0025549;1615p106w2o0013601;110;95;1;1;0;0;0;0;1
2329m016o0015403;233.2366842;-1.4198099;1147.360;1147.672;637.914;637.825;6.63719e+02;9.76758e+02;0.022;0.059;0.021;0.056;8.68276e+00;3.12179e+01;1.00000;1.00000;7.5616e-01;6.1403e-01;0.8508;0.9033;6.60529e+02;9.78068e+02;8.85360e+00;3.19989e+01;2.6174;2.8350;1.045585e-03;2.725780e-03;5.089015e-04;0.001246;-1.64871e+00;-1.53825e+00;233.2366842;233.2367526;-1.4198099;-1.4195718;2329m016;2329m016w1o0024803;2329m016w2o0014632;120;113;1;1;0;0;0;0;1
1728p590o0022490;172.1145287;59.5665523;1684.623;1684.647;1478.217;1478.203;1.40335e+03;1.70438e+03;0.010;0.029;0.009;0.027;8.70223e+00;2.73590e+01;1.00000;1.00000;2.0588e+00;5.2138e-01;0.9955;0.9964;1.40816e+03;1.69943e+03;8.86744e+00;2.80283e+01;2.6374;2.8584;-5.546808e-04;3.297925e-04;2.695866e-04;0.000643;-8.98941e-01;-8.91998e-01;172.1145287;172.1145494;59.5665523;59.5665709;1728p590;1728p590w1o0036063;1728p590w2o0021773;171;161;1;1;0;0;0;0;1
0034p302o0010895;3.7785051;30.1000938;776.796;776.720;683.461;683.439;3.10273e+03;4.11372e+03;0.006;0.015;0.006;0.015;1.20446e+01;3.63269e+01;1.00000;1.00000;3.5404e+00;9.8718e-01;0.9560;0.9854;3.09630e+03;4.09750e+03;1.22537e+01;3.71793e+01;2.6523;2.8773;1.332760e-04;3.263950e-04;1.760609e-04;0.000360;-5.07951e-01;-1.41997e-01;3.7785051;3.7785240;30.1000938;30.1000355;0034p302;0034p302w1o0016737;0034p302w2o0010264;128;127;1;1;0;0;0;0;1
0741p121o0017122;74.6906925;12.2094716;1147.102;1147.111;348.414;348.452;3.31354e+03;4.11729e+03;0.006;0.016;0.006;0.016;1.27725e+01;3.84788e+01;1.00000;1.00000;3.1987e+00;2.0473e+00;0.9816;0.9848;3.31674e+03;4.11733e+03;1.30114e+01;3.94117e+01;2.6479;2.8696;-9.253025e-04;-2.199292e-03;1.756443e-04;0.000384;-5.50437e-01;-6.28963e-01;74.6906925;74.6906626;12.2094716;12.2094791;0741p121;0741p121w1o0025145;0741p121w2o0016016;120;113;1;1;0;0;0;0;1
0016m213o0000172;1.6316080;-21.9725569;15.000;14.935;1002.553;1002.458;6.41328e+02;8.47114e+02;0.022;0.069;0.023;0.068;8.72161e+00;3.18566e+01;1.00000;1.00000;4.9485e-01;8.8664e-01;0.9932;0.9964;6.42450e+02;8.51592e+02;8.90244e+00;3.26815e+01;2.6341;2.8589;-4.144311e-04;-1.210749e-03;5.294737e-04;0.001434;-8.55944e-01;-1.69132e+00;1.6316080;1.6316864;-21.9725569;-21.9726061;0016m213;0016m213w1o0000326;0016m213w2o0000176;115;107;0;0;0;0;0;0;0
1998p181o0003318;199.6993750;17.6033021;277.304;277.316;1179.384;1179.407;2.71498e+03;3.67761e+03;0.006;0.016;0.006;0.015;1.11953e+01;3.48663e+01;1.00000;1.00000;3.4274e+00;8.1389e-01;0.9959;0.9970;2.72467e+03;3.67897e+03;1.13961e+01;3.56822e+01;2.6299;2.8418;-6.672144e-04;-1.061320e-03;1.877821e-04;0.000391;-1.99716e-01;-5.93790e-01;199.6993750;199.6993572;17.6033021;17.6033110;1998p181;1998p181w1o0005941;1998p181w2o0003181;144;138;1;1;0;0;0;0;1
0000m637o0003823;1.0126934;-64.1768453;272.466;272.475;446.012;445.989;4.34456e+03;6.35156e+03;0.004;0.009;0.004;0.009;1.26309e+01;3.62744e+01;1.00000;1.00000;4.7495e+00;1.8976e+00;0.9937;0.9959;4.35757e+03;6.38145e+03;1.28525e+01;3.70822e+01;2.6475;2.8684;-2.750754e-04;-1.002789e-03;1.436607e-04;0.000252;-1.49037e+00;-2.07318e+00;1.0126934;1.0127346;-64.1768453;-64.1768378;0000m637;0000m637w1o0005881;0000m637w2o0003664;161;155;1;1;0;0;0;0;1
1304p166o0017066;130.1712160;16.9667844;1426.873;1426.943;1411.293;1411.272;8.24430e+02;1.01954e+03;0.019;0.061;0.018;0.057;9.35012e+00;3.34398e+01;1.00000;1.00000;8.1990e-01;8.5098e-01;0.9745;0.9839;8.27721e+02;1.04062e+03;9.54468e+00;3.42963e+01;2.6239;2.8452;-5.781054e-04;-2.789438e-03;4.503411e-04;0.001274;-1.65198e+00;-4.31892e+00;130.1712160;130.1712323;16.9667844;16.9668381;1304p166;1304p166w1o0029098;1304p166w2o0016516;110;108;1;1;0;0;0;0;1
2845p393o0021700;284.7216081;39.3190561;949.770;949.838;816.762;816.954;2.30404e+02;8.95444e+02;0.044;0.045;0.044;0.044;6.07320e+00;2.24972e+01;1.00000;1.00000;1.2072e+00;1.9105e+00;0.5878;0.9532;2.28169e+02;8.91499e+02;6.19811e+00;2.30569e+01;2.6281;2.8527;4.487634e-04;3.629267e-03;1.010089e-03;0.000999;-3.75553e+00;-1.65930e+00;284.7216081;284.7214188;39.3190561;39.3191088;2845p393;2845p393w1o0024365;2845p393w2o0019625;230;223;1;1;0;0;0;0;1
0347p000o0022926;34.1788740;0.6680283;1898.099;1898.051;1823.611;1823.570;4.27532e+02;5.05590e+02;0.032;0.111;0.032;0.108;8.21452e+00;3.00928e+01;1.00000;1.00000;7.7906e-01;3.4100e-01;0.9950;0.9956;4.28066e+02;5.16025e+02;8.38732e+00;3.08767e+01;2.6272;2.8501;-5.497336e-04;1.114249e-03;7.321891e-04;0.002249;-3.92371e-01;-1.78963e+00;34.1788740;34.1789053;0.6680283;0.6679918;0347p000;0347p000w1o0039485;0347p000w2o0022328;119;125;1;1;0;0;0;0;1
3494p015o0004248;349.1902163;1.0033437;354.415;354.327;1315.215;1315.745;2.68553e+02;3.63262e+02;0.052;0.161;0.054;0.160;8.24183e+00;3.14138e+01;1.00000;1.00000;8.7094e-01;1.6724e+00;0.9392;0.9842;2.62103e+02;3.92481e+02;8.42162e+00;3.22357e+01;2.6360;2.8584;1.670420e-03;5.937219e-03;1.129658e-03;0.003285;1.28091e+00;2.58796e+00;349.1902163;349.1898111;1.0033437;1.0032760;3494p015;3494p015w1o0007243;3494p015w2o0004077;111;108;1;1;0;0;0;0;1
0181m016o0016455;17.9662443;-1.0930505;1575.145;1575.152;1265.756;1265.729;7.27888e+02;9.40275e+02;0.020;0.064;0.020;0.063;8.94659e+00;3.28405e+01;1.00000;1.00000;6.9480e-01;5.3742e-01;0.9831;0.9937;7.26711e+02;9.50353e+02;9.12981e+00;3.36867e+01;2.6356;2.8591;1.578927e-04;-7.656217e-04;4.807585e-04;0.001339;-4.69811e-01;-2.87532e-02;17.9662443;17.9662650;-1.0930505;-1.0930453;0181m016;0181m016w1o0030237;0181m016w2o0016204;122;111;1;1;0;0;0;0;1
1759p227o0009022;176.6438819;22.5149976;761.564;761.544;158.343;158.345;1.53937e+04;1.97662e+04;0.002;0.004;0.002;0.004;2.16643e+01;5.60207e+01;1.00000;1.00000;2.4272e+01;3.9557e+00;0.9998;0.9997;1.54074e+04;1.97894e+04;2.20217e+01;5.71474e+01;2.6341;2.8543;2.380610e-04;-4.934072e-04;7.755015e-05;0.000134;-3.88203e-01;-6.00789e-01;176.6438819;176.6438799;22.5149976;22.5149829;1759p227;1759p227w1o0016021;1759p227w2o0008805;135;126;1;1;0;0;0;0;1
0047p514o0065384;4.7152364;51.8917776;1548.033;1548.035;1066.342;1066.400;3.63617e+03;5.67459e+03;0.005;0.011;0.005;0.010;1.31457e+01;3.73756e+01;1.00000;1.00000;7.6920e+00;9.0418e-01;0.6869;0.7382;3.65624e+03;5.69056e+03;1.33398e+01;3.81119e+01;2.6147;2.8430;-4.114509e-04;1.068115e-04;1.709202e-04;0.000286;-3.68593e+00;-4.32261e+00;4.7152364;4.7151650;51.8917776;51.8917787;0047p514;0047p514w1o0101272;0047p514w2o0067006;181;174;1;1;0;0;0;0;1
0030p015o0004061;2.6691679;1.0034733;354.601;354.563;1489.559;1489.356;2.92612e+02;3.30875e+02;0.047;0.175;0.048;0.173;8.10677e+00;3.10064e+01;1.00000;1.00000;9.3065e-01;4.1548e-01;0.9504;0.9358;2.93185e+02;3.31102e+02;8.28648e+00;3.18291e+01;2.6488;2.8732;-3.669262e-04;-1.327991e-04;1.025062e-03;0.003486;-6.05186e-01;-6.71872e-01;2.6691679;2.6693227;1.0034733;1.0034446;0030p015;0030p015w1o0007268;0030p015w2o0003918;126;115;1;1;0;0;0;0;1
2333p257o0029679;232.8332646;26.4761719;1981.141;1981.178;1611.001;1610.940;8.14855e+02;9.56099e+02;0.015;0.049;0.014;0.046;7.69563e+00;2.55715e+01;1.00000;1.00000;8.0867e-01;5.6617e-01;0.9419;0.9478;8.17716e+02;9.68383e+02;7.84609e+00;2.62089e+01;2.6121;2.8299;-2.216697e-04;-2.872169e-03;3.931041e-04;0.001065;-5.75852e-01;-5.63293e-01;232.8332646;232.8333164;26.4761719;26.4762004;2333p257;2333p257w1o0045494;2333p257w2o0028274;175;170;1;1;0;0;0;0;1
1200p545o0027053;120.1147886;55.1925536;1904.043;1904.025;938.797;938.782;6.95228e+03;9.23745e+03;0.003;0.007;0.003;0.007;1.53256e+01;4.13894e+01;1.00000;1.00000;4.8088e+00;1.5296e+00;0.9995;0.9992;6.95466e+03;9.24913e+03;1.55776e+01;4.22494e+01;2.6182;2.8364;-2.259016e-05;-6.404519e-04;1.164828e-04;0.000205;-9.85202e-01;-6.79386e-02;120.1147886;120.1148098;55.1925536;55.1925398;1200p545;1200p545w1o0041427;1200p545w2o0025698;147;151;1;1;0;0;0;0;1
0428m182o0008002;43.5073111;-18.4246208;692.919;692.804;169.194;169.205;7.48407e+01;4.53375e+02;0.156;0.111;0.158;0.109;6.68649e+00;2.71834e+01;1.00000;1.00000;3.9026e-01;6.1495e-01;0.7868;0.9927;6.75006e+01;4.42499e+02;6.83353e+00;2.78925e+01;2.6309;2.8544;2.847075e-03;3.198385e-03;3.272204e-03;0.002283;-8.63065e-01;-2.27314e+00;43.5073111;43.5073030;-18.4246208;-18.4247082;0428m182;0428m182w1o0013900;0428m182w2o0007816;142;132;1;1;0;0;0;0;1
1678p000o0015570;168.3354860;0.3145010;1435.226;1435.066;453.129;453.079;1.00620e+03;1.25383e+03;0.016;0.051;0.014;0.047;9.44218e+00;3.38349e+01;1.00000;1.00000;8.2810e-01;6.0219e-01;0.9364;0.9383;1.00548e+03;1.26189e+03;9.62732e+00;3.46954e+01;2.6330;2.8511;-3.345013e-04;-2.396703e-04;3.781666e-04;0.001054;-2.62964e-01;6.38540e-01;168.3354860;168.3355240;0.3145010;0.3143788;1678p000;1678p000w1o0028840;1678p000w2o0015218;122;111;1;1;0;0;0;0;1
0332m031o0078960;33.4614583;-3.5789743;0.000;303.342;0.000;783.083;0.00000e+00;1.78694e+02;0.000;0.312;0.000;0.302;0.00000e+00;2.96748e+01;0.00000;1.00000;0.0000e+00;6.8074e-01;0.0000;0.9836;0.00000e+00;1.88417e+02;0.00000e+00;3.04474e+01;0.0000;2.8396;0.000000e+00;-4.273713e-03;0.000000e+00;0.006371;0.00000e+00;1.07782e+01;0.0000000;33.4614583;0.0000000;-3.5789743;0332m031;;0332m031w2o0003782;0;124;0;1;0;0;0;0;1
